Date,Bitcoin Core (BTC) Price,Blockchain Size,Fee Rate,Hash Rate,Inflation Rate,Miner Revenue,Price Volatility,Total Transactions,Transaction Fees,Money Supply,Avg. UTXO Amount
2011-05-23,6.58,178358707,915,2.55873369762388,22.1126,12618.70272222,22.008266302899838,543125,18.70272222,6293800.0,31.491999999999997
2011-05-24,7.13,180715594,775,2.778412468995089,22.0363,14318.08992548,20.863462635696028,548891,18.08992548,6308100.0,30.9967
2011-05-25,7.33,182993409,929,3.0094485882773805,21.9773,14970.94934931,20.6037300553055,554722,20.94934931,6323050.0,30.3908
2011-05-26,8.19,185684098,807,3.0423861016283436,21.9186,15371.520741799999,20.380624678407273,561123,21.5207418,6338400.0,29.7692
2011-05-27,8.68,188479168,741,3.6600748337574607,21.8708,14820.54668649,20.05414690408405,567962,20.54668649,6353200.0,29.4556
2011-05-28,8.59,190369770,737,3.794433305733716,21.8255,8363.83692316,19.93973518913084,572828,13.83692316,6361550.0,29.1365
2011-05-29,8.38,192335969,712,3.8917326012658733,21.7654,7763.90909051,20.879411799471892,577814,13.90909051,6369300.0,28.6905
2011-05-30,8.37,194322427,739,4.010764807693547,21.724,9014.56634876,20.853970879630236,582669,14.56634876,6378300.0,28.1832
2011-05-31,8.76,196517349,836,3.990561318460791,21.6636,7718.24268795,14.178811362109833,587972,18.24268795,6386000.0,27.7053
2011-06-01,8.81,199072758,795,3.9354685770679407,21.6085,7520.23046184,13.87243136347123,594049,20.23046184,6393500.0,27.3985
2011-06-02,9.39,201837256,868,3.9838614677406476,21.5488,9423.87662548,13.773355724839204,600590,23.87662548,6402900.0,27.0274
2011-06-03,10.36,204875026,776,3.6565054091511064,21.5044,9523.45805289,13.833389211081805,607695,23.45805289,6412400.0,26.8363
2011-06-04,13.69,208900128,653,3.7645946737797287,21.4546,10126.17833617,13.8913026472384,616065,26.17833617,6422500.0,26.8425
2011-06-05,17.65,212712143,859,3.9776849383332986,21.4141,11232.57768915,14.459709963256026,625006,32.57768915,6433700.0,26.4622
2011-06-06,17.01,215951150,725,4.064156350036195,21.3628,10423.36344953,14.237393008060241,633506,23.36344953,6444100.0,25.9694
2011-06-07,18.51,220250796,690,4.527192257684886,21.3062,11679.54350482,15.544775099247268,643272,29.54350482,6455750.0,25.6626
2011-06-08,21.91,223897070,820,4.748788922273078,21.2435,8529.78888092,15.347993352072846,652431,29.78888092,6464250.0,25.4181
2011-06-09,28.43,229603154,791,4.9134582666633335,21.1956,9295.00819876,15.36592078135381,664084,45.00819876,6473500.0,25.5453
2011-06-10,29.25,234798328,821,5.221003703382472,21.1466,11142.48121433,14.914683921453502,676424,42.48121433,6484600.0,24.9274
2011-06-11,24.31,239505566,815,5.495518412893623,21.0961,11188.20728678,17.005490288664028,687763,38.20728678,6495750.0,24.4437
2011-06-12,16.13,243948499,799,5.81891632677124,21.0389,12635.31692116,17.459590224829125,698640,35.31692116,6508350.0,23.8009
2011-06-13,17.38,249291565,859,6.115185940421487,20.99,11695.7289672,19.17654440459564,711203,45.7289672,6520000.0,23.3361
2011-06-14,19.98,254097654,733,6.091015245004799,20.9362,11385.08245643,24.676374363175178,722152,35.08245643,6531350.0,22.9305
2011-06-15,19.26,259699071,650,6.401205836185602,20.8891,12386.26730066,25.029961327740196,736370,36.26730066,6543700.0,22.0955
2011-06-16,19.59,265152000,738,7.393459859245351,20.8549,13990.07457391,25.210849025250926,749011,40.07457391,6557650.0,21.631999999999998
2011-06-17,17.93,270557535,595,7.620122923499521,20.8049,9032.0818861,26.2311885881473,761669,32.081886100000006,6566650.0,21.3132
2011-06-18,15.6,275543084,634,7.880123498339963,20.7415,9331.49572779,31.40020332498396,773125,31.49572779,6575950.0,20.927
2011-06-19,16.46,280287973,582,8.091803305007463,20.6802,9877.53719378,32.744679090203896,784535,27.53719378,6585800.0,20.2967
2011-06-20,17.64,285205021,517,8.541942806391468,20.6364,11175.34181596,32.7455368404285,796177,25.34181596,6596950.0,19.8556
2011-06-21,17.51,289452439,477,9.08475726286653,20.5841,11720.16885088,32.691503813248914,807124,20.16885088,6608650.0,19.2616
2011-06-22,17.51,293504769,450,9.66532827405686,20.518,12668.13743532,33.57280321199864,817004,18.13743532,6621300.0,18.7383
2011-06-23,17.51,297863385,406,9.547002734619307,20.468,13017.60613128,33.621160575388004,828485,17.60613128,6634300.0,18.1032
2011-06-24,17.51,301894118,362,9.920662332843156,20.4247,12014.53406958,33.63971567026152,838839,14.53406958,6646300.0,17.6222
2011-06-25,17.51,306244863,383,10.877883483672381,20.3759,10816.61449469,35.76007444801775,849889,16.61449469,6657100.0,17.2522
2011-06-26,17.51,310256501,591,11.051617453120802,20.3356,7173.62483685,38.36494889479233,859612,23.62483685,6664250.0,17.0337
2011-06-27,16.02,314676083,584,11.122197982931194,20.2898,7475.76275026,38.369076184944774,869915,25.76275026,6671700.0,16.8846
2011-06-28,16.88,320104161,486,11.320159985041585,20.2441,8476.28861007,39.323473727994255,881444,26.28861007,6680150.0,16.5706
2011-06-29,16.94,324566338,440,11.311647868325956,20.1795,8019.58238743,39.33661563025545,892119,19.58238743,6688150.0,16.3522
2011-06-30,16.86,328757701,479,11.377073571002162,20.1204,8620.00802719,45.906305456076495,902056,20.00802719,6696750.0,16.1258
2011-07-01,16.31,332684631,449,11.753143918461971,20.0523,9567.57090546,47.893058941518156,911595,17.57090546,6706300.0,15.892000000000001
2011-07-02,15.65,337319140,408,11.331989594717085,19.9834,8668.84183545,48.41432527084281,922337,18.84183545,6714950.0,15.4138
2011-07-03,15.47,341034568,390,11.58664104628376,19.9348,8464.42533557,48.305095730954285,930226,14.42533557,6723400.0,14.7718
2011-07-04,15.46,344383218,398,11.743349631863254,19.8746,8263.27006927,48.350949783602715,938606,13.27006927,6731650.0,14.4963
2011-07-05,14.17,348513307,400,11.753143918461971,19.811,8516.46074622,48.874063628157366,948377,16.46074622,6740150.0,14.2578
2011-07-06,12.86,352582115,461,11.547463899888886,19.7811,6968.68916213,50.17149242883297,957454,18.68916213,6747100.0,14.123
2011-07-07,14.79,357272003,364,11.605513933627869,19.747,7867.00323248,50.194904014264964,967860,17.00323248,6754950.0,13.9796
2011-07-08,14.97,361013735,367,11.188877932521894,19.6902,6563.69918696,50.14407394531924,976892,13.69918696,6761500.0,13.8261
2011-07-09,14.33,364673949,367,11.32593201488349,19.6392,8263.39478229,50.044226258962105,985429,13.39478229,6769750.0,13.5551
2011-07-10,14.39,368028715,382,11.324566573197302,19.5864,7462.77588151,49.58659408727346,993165,12.77588151,6777200.0,13.3315
2011-07-11,14.99,372074259,327,11.229180775073996,19.5465,6863.19902988,49.64207762221043,1001843,13.19902988,6784050.0,12.9961
2011-07-12,14.29,376242955,340,11.306819382010419,19.5087,7864.15022016,48.562010620634815,1012166,14.15022016,6791900.0,12.7969
2011-07-13,14.08,379752509,359,11.510484203064456,19.4563,7062.55909822,48.51120040777845,1020462,12.55909822,6798950.0,12.5915
2011-07-14,13.99,383539010,404,11.887877127755097,19.4018,9565.24371017,47.71344060848109,1029527,15.24371017,6808500.0,12.3377
2011-07-15,13.96,387360198,351,12.032174422489751,19.3497,7213.38272081,49.96032795917187,1038318,13.38272081,6815700.0,12.0477
2011-07-16,13.85,390732277,500,11.99887504678175,19.3039,8116.79000757,50.35936098548878,1046562,16.79000757,6823800.0,11.8286
2011-07-17,13.67,394402847,294,12.08767338200308,19.2545,7860.75447917,50.14164225676383,1055267,10.75447917,6831650.0,11.6476
2011-07-18,13.25,398020454,334,12.45396651479105,19.2124,8512.0536394,48.380453427817656,1063616,12.0536394,6840150.0,11.4697
2011-07-19,13.26,402598833,284,12.598263809525704,19.1697,8512.94699348,48.11975121145342,1072498,12.94699348,6848650.0,11.4111
2011-07-20,13.95,406777331,356,12.738306757356114,19.1204,7114.83125787,47.9822485599261,1081671,14.83125787,6855750.0,11.2905
2011-07-21,13.69,410611992,273,12.4074150061289,19.0612,7460.43802578,49.66018736596165,1090502,10.43802578,6863200.0,11.1435
2011-07-22,13.64,414284279,242,12.634237001216546,19.0105,7608.86043985,48.64236915465574,1098615,8.86043985,6870800.0,10.9821
2011-07-23,13.68,418134404,361,12.64925489975968,18.9693,7563.87055574,48.660671595889184,1107686,13.87055574,6878350.0,10.8554
2011-07-24,13.66,421388154,228,12.65973254633353,18.9258,7307.39407406,48.707994198777506,1115026,7.39407406,6885650.0,10.7314
2011-07-25,13.92,425084382,319,12.766069744103188,18.8644,8311.75044893,48.0510978459349,1123530,11.75044893,6893950.0,10.5954
2011-07-26,14.13,429350615,251,12.860399099576323,18.8037,8260.69080373,50.6610914044476,1132850,10.69080373,6902200.0,10.4745
2011-07-27,13.9,433067385,206,13.26866573765811,18.7471,8807.63834995,50.42092497827763,1141070,7.63834995,6911000.0,10.380999999999998
2011-07-28,13.95,436750281,246,13.568861795071184,18.7024,8709.03092954,49.98752772507226,1149095,9.03092954,6919700.0,10.2506
2011-07-29,13.55,440468887,204,13.604885321960756,18.6574,7757.55650755,49.85269098713865,1157272,7.55650755,6927450.0,10.1199
2011-07-30,13.51,443574207,236,13.760987271815555,18.6177,8207.28497624,43.69347474512477,1164547,7.28497624,6935650.0,9.981
2011-07-31,13.53,446101973,217,13.833034325594694,18.5808,7605.45750834,59.794289884094255,1170647,5.45750834,6943250.0,9.8613
2011-08-01,13.44,449623027,198,13.941104906263403,18.511,8756.93847374,60.419718738009465,1178934,6.93847374,6952000.0,9.7259
2011-08-02,13.13,453462101,207,14.172982116206365,18.4657,8257.9354235,66.09976789185149,1187395,7.9354235,6960250.0,9.6296
2011-08-03,12.22,457220742,193,14.125228314962948,18.4176,7707.24631224,66.40070059520579,1195885,7.24631224,6967950.0,9.5858
2011-08-04,9.86,460722265,232,14.141729674473838,18.3616,7858.09375445,67.17462425264945,1203698,8.09375445,6975800.0,9.5682
2011-08-05,10.67,464223286,226,14.010811593446915,18.3169,6457.8835978,66.89496351778273,1212022,7.8835978,6982250.0,9.5233
2011-08-06,10.04,467429714,207,13.919367677675902,18.2848,7006.62537998,66.96878114639328,1219719,6.62537998,6989250.0,9.4265
2011-08-07,7.19,470502933,774,13.730581012495605,18.2446,6123.70311849,75.6525948486865,1226107,23.70311849,6995350.0,9.371
2011-08-08,7.81,473306803,238,13.319266609376955,18.2023,6306.64379373,76.39160291907332,1232851,6.64379373,7001650.0,9.2718
2011-08-09,7.77,477030150,214,12.93028500648478,18.1627,6807.95948352,76.30978163487721,1240241,7.95948352,7008450.0,9.2248
2011-08-10,9.86,481150296,284,12.82297973672142,18.1202,7311.65018984,76.21702704180079,1249407,11.65018984,7015750.0,9.164
2011-08-11,9.99,484599343,311,12.755913943119321,18.0538,7610.68175176,77.57305242824408,1257609,10.68175176,7023350.0,9.1108
2011-08-12,9.47,487695585,230,12.863219212882678,17.9969,6857.09581985,77.6922621101129,1265222,7.09581985,7030200.0,9.065
2011-08-13,9.39,490686143,211,12.742500784398901,17.9435,6556.28972454,78.44817015807226,1272469,6.28972454,7036750.0,9.0386
2011-08-14,9.97,493914069,229,12.84980605416226,17.8937,6507.37734769,87.25381091100338,1280063,7.37734769,7043250.0,8.9882
2011-08-15,10.71,497320098,290,12.93028500648478,17.8387,6609.84656947,94.16662095211441,1287457,9.84656947,7049850.0,8.9117
2011-08-16,11.23,501033022,259,12.760278703633881,17.8007,6459.58395511,95.61398629711813,1295614,9.58395511,7056300.0,8.8947
2011-08-17,11.01,505096936,241,12.686957085642906,17.7628,7359.75041709,96.11706222337828,1305300,9.75041709,7063650.0,8.8522
2011-08-18,10.92,508610733,197,12.39210212684578,17.7212,6806.90419579,107.27173553472731,1313015,6.90419579,7070450.0,8.8149
2011-08-19,10.87,511840750,189,12.40102955866123,17.6978,7206.0709869,111.15121078713888,1320656,6.0709869,7077650.0,8.7335
2011-08-20,11.53,515359467,220,12.323735301864,17.6532,6557.73290399,112.26116881662949,1328156,7.73290399,7084200.0,8.675
2011-08-21,11.47,518427751,177,12.529139854528664,17.6228,7605.39711589,112.2994262729873,1335252,5.39711589,7091800.0,8.5886
2011-08-22,11.35,521625475,170,12.810303099558768,17.5731,8005.42676264,115.61973861988136,1342824,5.42676264,7099800.0,8.5047
2011-08-23,10.97,525182854,214,13.32322814859015,17.5127,8457.58704791,115.825246971377,1350736,7.58704791,7108250.0,8.4109
2011-08-24,10.99,528354263,220,13.425813158396425,17.4591,7756.96246633,115.53009150751606,1357945,6.96246633,7116000.0,8.3326
2011-08-25,10.9,531581163,274,13.400166905944856,17.4175,6708.8183626,115.98131738389164,1365446,8.818362599999999,7122700.0,8.2569
2011-08-26,9.84,534724566,191,13.284758769912797,17.3757,6755.96864237,119.65763985243362,1372616,5.96864237,7129450.0,8.1788
2011-08-27,8.42,538126699,138,13.489928789525347,17.3265,7354.69004676,120.43303188281128,1380076,4.69004676,7136800.0,8.145
2011-08-28,8.61,541200069,168,13.105235002751813,17.2817,6105.14345046,121.59226024215592,1386487,5.14345046,7142900.0,8.094
2011-08-29,9.02,543617032,179,12.54101744881729,17.2398,5804.31843854,127.75804653814608,1391979,4.31843854,7148700.0,8.0274
2011-08-30,8.95,547114997,158,12.143500535817967,17.2027,6905.512704899999,123.35517050192064,1400263,5.512704900000001,7155600.0,7.997999999999999
2011-08-31,8.79,550277080,314,11.999137289758453,17.1743,7309.8799633,123.57311014868496,1407946,9.8799633,7162900.0,7.9721
2011-09-01,8.27,553218074,199,12.23768292642968,17.1439,7755.82417001,119.78605515069763,1415244,5.82417001,7170650.0,7.9409
2011-09-02,8.22,556227163,184,12.135160544461668,17.0903,6455.50330151,122.11383401900798,1422299,5.50330151,7177100.0,7.9216
2011-09-03,8.54,559153078,235,12.21963034375206,17.0426,7806.85966214,128.31428946994552,1429492,6.85966214,7184900.0,7.9011
2011-09-04,8.51,561603250,155,12.485805459589065,16.9888,7253.78630354,127.77687963964969,1435375,3.78630354,7192150.0,7.8794
2011-09-05,8.18,567004277,187,12.69004649368278,16.9386,6710.09660248,151.39294542456386,1442622,10.09660248,7198850.0,7.2835
2011-09-06,7.62,570071676,227,12.889924429005234,16.903,7806.94492577,208.17030555505002,1449619,6.94492577,7206650.0,7.2576
2011-09-07,6.8,573620142,188,12.95304844677705,16.8648,7556.63597124,218.52458738116985,1457622,6.63597124,7214200.0,7.2495
2011-09-08,7.11,576623423,271,12.713177179244145,16.835,6808.10697566,218.59982081030316,1464572,8.10697566,7221000.0,7.2313
2011-09-09,6.67,579460650,162,12.713177179244145,16.8085,6454.56678507,221.2790153530196,1471108,4.56678507,7227450.0,7.2151
2011-09-10,5.17,583347224,201,12.687927572135418,16.7744,7707.76884921,223.59574632261882,1478358,7.76884921,7235150.0,7.228
2011-09-11,4.9,586263691,184,12.536429929483054,16.7391,6655.33416102,242.4238735001928,1484424,5.33416102,7241800.0,7.2188
2011-09-12,5.96,589295711,173,12.42280669749378,16.7126,6255.22516294,259.40198752218623,1491012,5.22516294,7248050.0,7.2155
2011-09-13,6.06,592230594,175,12.132436215743413,16.6486,6655.12234141,258.70331125934126,1497299,5.12234141,7254700.0,7.211
2011-09-14,5.8,594950561,155,11.996276066059108,16.6068,7104.20222359,261.7747755456511,1503875,4.20222359,7261800.0,7.1979
2011-09-15,5.59,597636238,146,12.09935234115573,16.565,7303.89359069,260.93080532659246,1510186,3.89359069,7269100.0,7.181
2011-09-16,4.91,600509923,254,12.415463169796604,16.533,7807.25705885,262.03566273213335,1516582,7.25705885,7276900.0,7.1770000000000005
2011-09-17,4.82,603149877,189,11.954708473522684,16.493,5954.95936812,258.23588179459205,1522843,4.95936812,7282850.0,7.1641
2011-09-18,4.77,605370885,236,11.946066044885955,16.4609,6705.21074605,257.86712441991983,1528241,5.21074605,7289550.0,7.1528
2011-09-19,5.16,607858109,219,12.337608273477027,16.4425,7905.414390800001,256.9080619056174,1534261,5.4143908,7297450.0,7.1328
2011-09-20,5.36,611022696,187,12.241703194775706,16.4072,6355.88476262,257.33598250546345,1541064,5.88476262,7303800.0,7.1247
2011-09-21,6.11,615004926,164,12.216771009042963,16.3824,7006.520834700001,256.84158112828345,1549094,6.5208347,7310800.0,7.103
2011-09-22,5.62,618786453,140,12.216771009042963,16.3528,7305.26628176,257.54045905638526,1556910,5.26628176,7318100.0,7.1088
2011-09-23,5.46,621363069,148,12.117042266112001,16.3042,7403.79354479,257.6575330769182,1562993,3.79354479,7325500.0,7.0706
2011-09-24,5.57,623976022,158,12.291567566241186,16.2743,6654.10038145,256.3727177458009,1569265,4.10038145,7332150.0,7.0176
2011-09-25,5.44,626672511,254,12.229237101909337,16.2389,6456.81584932,255.48234960814827,1575015,6.81584932,7338600.0,6.9676
2011-09-26,5.33,629347144,125,11.967449151715558,16.1961,6853.318464200001,260.94477625275977,1580806,3.3184642,7345450.0,6.9126
2011-09-27,4.91,631728530,123,12.054711801780147,16.1584,6702.92490596,261.4790573387484,1586399,2.92490596,7352150.0,6.8715
2011-09-28,4.88,634370378,179,11.90502652454381,16.1445,6654.70787361,258.534796963785,1592511,4.70787361,7358800.0,6.8338
2011-09-29,4.76,636859080,177,11.848499187378252,16.1066,7354.39503342,264.33954759196604,1598543,4.39503342,7366150.0,6.8185
2011-09-30,4.74,639034368,153,11.503111168771525,16.0781,6253.30341206,264.8324966527075,1603931,3.30341206,7372400.0,6.8076
2011-10-01,5.08,641497560,156,11.308724293745561,16.042,6103.81667071,264.82029226865393,1609888,3.81667071,7378500.0,6.7985
2011-10-02,5.04,643826156,154,11.416133536088585,15.9874,7153.57949369,262.40195767832415,1615347,3.57949369,7385650.0,6.7902
2011-10-03,5.01,645939644,151,11.159885539792214,15.9372,6053.18605542,256.35353511782506,1620425,3.18605542,7391700.0,6.7815
2011-10-04,4.98,648576839,346,11.228957817413242,15.8907,7259.07285772,254.37904238304657,1626977,9.07285772,7398950.0,6.7704
2011-10-05,4.93,651010310,147,10.97702607150974,15.849,5603.56885208,247.9602577461543,1632531,3.56885208,7404550.0,6.7657
2011-10-06,4.87,653486054,157,10.953032571899884,15.8154,7253.88064901,208.81046384765048,1638320,3.88064901,7411800.0,6.7575
2011-10-07,4.71,656096428,321,10.989022821314668,15.7896,6408.35296635,200.51393725585243,1644240,8.35296635,7418200.0,6.7489
2011-10-08,4.28,658569470,165,11.180970818193526,15.7597,6904.06618831,200.07468184563342,1649982,4.06618831,7425100.0,6.7397
2011-10-09,4.02,660833866,149,10.89304882287524,15.7268,5953.35053522,198.43874896420633,1655341,3.35053522,7431050.0,6.7308
2011-10-10,4.15,663173545,125,10.965029321704812,15.6853,6352.90128569,196.36831703440163,1660898,2.90128569,7437400.0,6.7238
2011-10-11,4.1,665620763,140,10.701100825996381,15.6429,6153.41794749,173.38669721251026,1666750,3.41794749,7443550.0,6.7118
2011-10-12,3.94,668361767,198,10.473162579702736,15.6095,4655.40075173,146.41771569315102,1672822,5.40075173,7448200.0,6.7061
2011-10-13,4.11,670955282,186,10.17324383457952,15.5611,6004.79396967,140.20667293512298,1678634,4.79396967,7454200.0,6.7023
2011-10-14,4.07,672989397,186,9.801344590626732,15.51,4853.76815092,126.28035856915663,1683549,3.76815092,7459050.0,6.6957
2011-10-15,4.0,675633955,128,9.595054165449929,15.4576,6953.37394904,125.67587465679128,1689661,3.37394904,7466000.0,6.692
2011-10-16,3.87,677952605,146,9.56457029419615,15.4131,6703.35847983,124.33646190409128,1695238,3.35847983,7472700.0,6.6831
2011-10-17,3.6,680089625,151,9.281717347391066,15.3726,5953.21302504,123.02813549995108,1700196,3.21302504,7478650.0,6.6777
2011-10-18,2.71,682860632,162,9.036425061331574,15.3442,5904.47937142,118.05445214976987,1706015,4.47937142,7484550.0,6.6761
2011-10-19,2.52,685013448,136,9.171887946368189,15.3149,6002.92512318,116.62946934157408,1711054,2.92512318,7490550.0,6.6655
2011-10-20,2.28,687139096,147,9.118980986835355,15.276,6653.10009553,116.40594499287836,1716019,3.10009553,7497200.0,6.6588
